family,n,p,amplitude,basis,map,extra,field,derivative,method,q,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,reconstruction_l2,mean_defect,solve_residual,assembly_order,elements
quad,4,2,1.2,gll,coupled,0,sine,x,recursive,2,0.029761975389744216,0.020981348217500636,0.16206447257969869,1.418496803981339,0.053456133183244513,0.037182337363837678,0.030889588261209265,0.02398421840371073,0.0013354978836948891,0,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,x,physical_k,2,0.052851504666133073,0.037258811241444548,0.3600464456064687,1.418496803981339,0.093166738352811987,0.06480373514200366,0.1422090917682019,0.11523394716916693,0.0013354978836948891,0.0025777410846835134,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,x,physical_k1,3,0.029632688852461307,0.020890204876944606,0.17460695580536045,1.418496803981339,0.052921392280200305,0.036810389086339275,0.035935331159677647,0.029166422214730609,0.0013354978836948891,0.00026256363413369678,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,x,physical_k2,4,0.029795733167246784,0.021005146492835358,0.16207533915244898,1.418496803981339,0.053781114451043194,0.037408383701585238,0.031403723126857179,0.024984515732258687,0.0013354978836948891,3.2803025620971217e-05,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,x,oracle_k2,4,0.00045248947416280281,0.00031899224086567315,0.0076556732058323806,1.418496803981339,0.0011190490518150863,0.00077837390947524128,0.0015475408866647818,0.001013349253373136,0.0013354978836948891,0.001335251077318231,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,y,recursive,2,0.058269444622677899,0.027385536792249046,0.26333951857086024,2.1277452059720066,0.107215887043709,0.049717242224968386,0.06872708888064108,0.045678169710679332,0.0013354978836948891,0,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,y,physical_k,2,0.080837113436476413,0.037991914261909017,0.54155731829601894,2.1277452059720066,0.14493519990153655,0.067208122220649133,0.21689116052552651,0.1761430084989784,0.0013354978836948891,0.0025777410846835134,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,y,physical_k1,3,0.058017917514550987,0.027267323809124496,0.28474271327858425,2.1277452059720066,0.10684140429101585,0.049543590257540016,0.073771181200551178,0.052271359975744142,0.0013354978836948891,0.00026256363413369678,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,y,physical_k2,4,0.058337582684753059,0.027417560392576715,0.26585043408584097,2.1277452059720066,0.1079101891600571,0.050039198116465268,0.067495555747196484,0.045929864955515293,0.0013354978836948891,3.2803025620971217e-05,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,y,oracle_k2,4,0.0007167727018549025,0.00033686961194560091,0.012247247846593812,2.1277452059720066,0.001827910209094968,0.00084762302618471448,0.0026044323233410391,0.0016960743536144655,0.0013354978836948891,0.001335251077318231,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,xx,recursive,2,0.75656001242564275,0.26829942714014743,2.7478527747970745,2.8198346172034507,1.0431753730132867,0.37514690514002885,1.723178850835775,1.0524815677605031,0.0013354978836948891,0,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,xx,physical_k,2,0.71628838558796071,0.25401787084177802,2.6110076962504434,2.8198346172034507,1.005601203860621,0.36163447603607718,1.709089759624016,1.5162405477469179,0.0013354978836948891,0.0025777410846835134,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,xx,physical_k1,3,0.74160612700001072,0.26299631988187055,2.9409558825553574,2.8198346172034507,1.0139341433939626,0.36463116916891275,1.6748547774882749,1.1398494732256799,0.0013354978836948891,0.00026256363413369678,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,xx,physical_k2,4,0.75749566346561248,0.26863123774856451,2.7166842809685225,2.8198346172034507,1.0534660781297536,0.37884765026498318,1.7439227821661965,1.0704077543743935,0.0013354978836948891,3.2803025620971217e-05,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,xx,oracle_k2,4,0.011677370532201192,0.0041411543999634046,0.13732522464395819,2.8198346172034507,0.025043101889832105,0.0090060045627220389,0.034255018356676721,0.025898484660429523,0.0013354978836948891,0.001335251077318231,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,xy,recursive,2,0.2346722902630842,0.055481336584157215,1.2477349624370246,4.2297519258051768,0.40618255994089847,0.097380960878787531,0.41242554546445437,0.26172085185177107,0.0013354978836948891,0,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,xy,physical_k,2,1.0666408283262954,0.25217574151780764,3.7284709071984645,4.2297519258051768,1.5032515864701794,0.36039972753711536,2.5913318284883218,2.3224141850871654,0.0013354978836948891,0.0025777410846835134,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,xy,physical_k1,3,0.25281636997653273,0.059770968702474558,1.5024452354527975,4.2297519258051768,0.41900109658943574,0.10045416376587392,0.63982260501369215,0.49618410347087616,0.0013354978836948891,0.00026256363413369678,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,xy,physical_k2,4,0.2444244972097511,0.057786958076323204,1.3875451814575097,4.2297519258051768,0.42582114040494179,0.10208924731078547,0.35779418786168715,0.24691591155054096,0.0013354978836948891,3.2803025620971217e-05,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,xy,oracle_k2,4,0.019004654663724183,0.0044930896650886808,0.20893091537178424,4.2297519258051768,0.041869154664423182,0.010037995016323102,0.058305525410443156,0.043304718264784027,0.0013354978836948891,0.001335251077318231,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,yy,recursive,2,1.5940161989285699,0.25123872146475601,5.1804870088974528,6.3446278887077519,2.2305827834782153,0.35651669339093128,3.9669002463816594,2.5088129425876748,0.0013354978836948891,0,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,yy,physical_k,2,1.6021584154090762,0.2525220459754019,5.6878387611288987,6.3446278887077519,2.2568113556240448,0.36070883720332786,3.8781123803988029,3.4718417663071754,0.0013354978836948891,0.0025777410846835134,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,yy,physical_k1,3,1.5829166301632278,0.24948927784725131,5.4659150373897756,6.3446278887077519,2.2148220644581329,0.3539976389661762,3.9052600360267893,2.7066008555984609,0.0013354978836948891,0.00026256363413369678,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,yy,physical_k2,4,1.598883326038312,0.2520058471646579,5.2890751005996961,6.3446278887077519,2.2561644033950077,0.36060543406080098,4.0174885216183167,2.5555901360649447,0.0013354978836948891,3.2803025620971217e-05,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,sine,yy,oracle_k2,4,0.028238499614885771,0.0044507731753890573,0.32060797630333537,6.3446278887077519,0.061789321439752562,0.0098758605731815042,0.084903237578256324,0.062507630400806632,0.0013354978836948891,0.001335251077318231,2.594456176548284e-16,1.3877787807814457e-17,40,16
quad,4,2,1.2,gll,coupled,0,shortwave,x,recursive,2,1.0422833065019799,0.18432399018621007,5.5441806584992115,5.6546264295224491,1.8796405766269402,0.3320335108274276,2.4624071428266601,1.616422578834819,0.024936995183397846,0,2.594456176548284e-16,1.3877787807814457e-17,40,16
