family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements,geometry_derivative_residual,geometry_jacobian_residual,fe_inverse_residual,method_agreement,fe_first_residual,face_geometry_residual,initialization_seconds,evaluation_seconds,reused_inverse_residual,reused_first_residual,reused_geometry_residual
hex,2,2,0.20000000000000001,gll,shear,0,constant,x,recursive,2.6246128008597342e-13,nan,1.8230835370244289e-12,0,4.2166367522798271e-13,nan,6.4449688606746793e-13,3.6903135045630877e-13,2.1436032903855557e-14,1.1350038545828976e-14,nan,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,x,direct,2.5892677637283698e-13,nan,1.7984218241328677e-12,0,4.1659013410744541e-13,nan,6.3692323795576736e-13,3.6714017069650657e-13,2.1436032903855557e-14,0,nan,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,x,fe_geometry,2.5892677637283713e-13,nan,1.7984218241328677e-12,0,4.1659013410744551e-13,nan,6.3692323795576786e-13,3.6714017069650647e-13,2.1436032903855557e-14,2.6171136428915629e-28,nan,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,x,reused,2.5894244409159222e-13,nan,1.7988704673265248e-12,0,4.1660858475795339e-13,nan,6.3692171727800187e-13,3.6712466838776393e-13,2.1436032903855557e-14,1.9531723000908553e-16,nan,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,x,reused_centered,2.5893336733236451e-13,nan,1.7988681905600944e-12,0,4.1659183917591164e-13,nan,6.3692146536473589e-13,3.6714011187071119e-13,2.1436032903855557e-14,1.6310583158940414e-16,nan,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,y,recursive,2.5742969041371601e-13,nan,1.8043304814223522e-12,0,4.1638114996367488e-13,nan,6.3648079751837262e-13,3.7074884449766162e-13,2.1436032903855557e-14,1.2074239219827476e-14,nan,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,y,direct,2.564058537985001e-13,nan,1.8039294286700881e-12,0,4.1411077546561457e-13,nan,6.3047211629924636e-13,3.6623851762185915e-13,2.1436032903855557e-14,0,nan,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,y,fe_geometry,2.5640585379850015e-13,nan,1.8039294286700885e-12,0,4.1411077546561452e-13,nan,6.3047211629924656e-13,3.6623851762185915e-13,2.1436032903855557e-14,1.2131823281046132e-28,nan,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,y,reused,2.5641794066221813e-13,nan,1.8039150447299893e-12,0,4.1411820557761226e-13,nan,6.3051961693802765e-13,3.6626474122837318e-13,2.1436032903855557e-14,2.0540542699248597e-16,nan,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,y,reused_centered,2.5641839146778366e-13,nan,1.8039108883987508e-12,0,4.1411830565772938e-13,nan,6.3051605925486794e-13,3.6625258000466369e-13,2.1436032903855557e-14,1.731391286560901e-16,nan,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,z,recursive,1.5345010048857384e-13,nan,8.3094937999450669e-13,0,2.3266326591899915e-13,nan,2.3450522532706698e-13,1.3067190693836132e-13,2.1436032903855557e-14,1.2079947969550651e-14,nan,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,z,direct,1.5710455605113131e-13,nan,8.9157162525818389e-13,0,2.3967743550560578e-13,nan,2.4600844656263773e-13,1.3784965368314152e-13,2.1436032903855557e-14,0,nan,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,z,fe_geometry,1.5710455605113131e-13,nan,8.9157162525818348e-13,0,2.3967743550560583e-13,nan,2.4600844656263773e-13,1.3784965368314155e-13,2.1436032903855557e-14,1.6987307115599462e-28,nan,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,z,reused,1.5710021387604471e-13,nan,8.9147872766263212e-13,0,2.3967421782475914e-13,nan,2.4600940687734171e-13,1.3790934278655571e-13,2.1436032903855557e-14,3.3011973976908673e-16,nan,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,z,reused_centered,1.5711428330767912e-13,nan,8.9108795977098972e-13,0,2.3968795322822692e-13,nan,2.4606166238846977e-13,1.3794850353976032e-13,2.1436032903855557e-14,3.0795275405934278e-16,nan,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,xx,recursive,1.8185178293364174e-12,nan,7.396976492716469e-12,0,2.515173210022205e-12,nan,2.5854683421235011e-12,1.4855187796456475e-12,2.1436032903855557e-14,8.2237750872343063e-14,0.045844342110912102,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,xx,direct,1.7938473339498183e-12,nan,7.2380410508242515e-12,0,2.4858468356360205e-12,nan,2.5593038670761526e-12,1.4573429809823685e-12,2.1436032903855557e-14,0,0,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,xx,fe_geometry,1.7938473339498175e-12,nan,7.2380410508242515e-12,0,2.4858468356360201e-12,nan,2.5593038670761538e-12,1.4573429809823683e-12,2.1436032903855557e-14,4.7520864897560133e-27,2.6491030757297151e-15,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
hex,2,2,0.20000000000000001,gll,shear,0,constant,xx,reused,1.7939560274091949e-12,nan,7.2398895060114405e-12,0,2.4859437437863391e-12,nan,2.5591157310027468e-12,1.457077186617258e-12,2.1436032903855557e-14,1.4183071981462667e-15,0.00079065100541378776,0,3.1086244689504383e-15,2.3203661214665772e-14,1.7763568394002505e-15,0.12499999999999921,8,3.1560759038526543e-14,6.3594962629309748e-15,6.6613381477509392e-16,1.0402789740737717e-13,2.3203661214665772e-14,1.3322676295501878e-15,0.067332042031921446,3.0999128221883439,2.2204460492503126e-16,1.9984014443252818e-14,5.3760164722693737e-15
