rank,element,sample,x,y,density,velocity_x,velocity_y,pressure
1,0,polynomial,0.002641560817564839,0.002641560817564839,0.80000000000000004,4.7928186953736025e-17,8.0067163995488786e-17,1
1,0,polynomial,0.0098584391824351608,0.002641560817564839,0.80000000000000004,-9.3355593944504769e-17,8.0067163995488786e-17,1
1,0,polynomial,0.002641560817564839,0.0098584391824351608,0.80000000000000004,5.5511151231257815e-17,-1.0594524100509005e-16,1
1,0,polynomial,0.0098584391824351626,0.0098584391824351608,0.80000000000000004,-8.5772629666982954e-17,-1.1707459814966066e-16,1
1,0,center,0.0062500000000000003,0.0062500000000000003,0.80000000000000004,-1.8922221356623471e-17,-1.5721377790943286e-17,1
1,1,polynomial,0.015141560817564839,0.002641560817564839,0.80000000000000004,7.8189665389461103e-17,5.551115123125779e-17,1
1,1,polynomial,0.022358439182435162,0.002641560817564839,0.80000000000000004,-9.3355593944504695e-17,2.7755575615628892e-17,1
1,1,polynomial,0.015141560817564841,0.0098584391824351608,0.80000000000000004,8.5772629666982893e-17,-4.7572243144029912e-17,1
1,1,polynomial,0.022358439182435162,0.0098584391824351608,0.80000000000000004,-8.5772629666982917e-17,-8.577262966698293e-17,1
1,1,center,0.018749999999999999,0.0062500000000000003,0.80000000000000004,-3.7914821387609018e-18,-1.2519536491031539e-17,1
1,2,polynomial,0.027641560817564838,0.002641560817564839,0.80000000000000004,7.8189665389461115e-17,9.5024488205525893e-17,1
1,2,polynomial,0.034858439182435162,0.002641560817564839,0.80000000000000004,-9.3355593944504719e-17,1.1672776813400976e-16,1
1,2,polynomial,0.027641560817564841,0.0098584391824351608,0.80000000000000004,8.577262966698293e-17,-5.4940020960569758e-17,1
1,2,polynomial,0.034858439182435162,0.0098584391824351608,0.80000000000000004,-8.577262966698293e-17,-5.5511151231257796e-17,1
1,2,center,0.03125,0.0062500000000000003,0.80000000000000004,-3.7914821387609018e-18,2.5325271036927025e-17,1
1,3,polynomial,0.027641560817564838,0.015141560817564839,0.80000000000000004,4.2851125496310418e-17,1.1102230246251558e-16,1
1,3,polynomial,0.034858439182435162,0.015141560817564841,0.80000000000000004,-7.3182982606397596e-17,1.3877787807814449e-16,1
