rank,element,sample,x,y,density,velocity_x,velocity_y,pressure
1,0,polynomial,0.002641560817564839,0.002641560817564839,0.80000000000000004,4.7928186953736025e-17,8.0067163995488786e-17,1
1,0,polynomial,0.0098584391824351608,0.002641560817564839,0.80000000000000004,-9.3355593944504769e-17,8.0067163995488786e-17,1
1,0,polynomial,0.002641560817564839,0.0098584391824351608,0.80000000000000004,5.5511151231257821e-17,-1.0594524100509005e-16,1
1,0,polynomial,0.0098584391824351626,0.0098584391824351608,0.80000000000000004,-8.5772629666982954e-17,-1.1707459814966066e-16,1
1,0,center,0.0062500000000000003,0.0062500000000000003,0.80000000000000004,-1.8922221356623471e-17,-1.5721377790943286e-17,1
1,1,polynomial,0.015141560817564839,0.002641560817564839,0.80000000000000004,7.8189665389461128e-17,5.5511151231257821e-17,1
1,1,polynomial,0.022358439182435162,0.002641560817564839,0.80000000000000004,-9.3355593944504756e-17,2.775557561562891e-17,1
1,1,polynomial,0.015141560817564841,0.0098584391824351608,0.80000000000000004,8.5772629666982954e-17,-4.7572243144029931e-17,1
1,1,polynomial,0.022358439182435162,0.0098584391824351608,0.80000000000000004,-8.5772629666982954e-17,-8.5772629666982954e-17,1
1,1,center,0.018749999999999999,0.0062500000000000003,0.80000000000000004,-3.7914821387609057e-18,-1.2519536491031539e-17,1
1,2,polynomial,0.027641560817564838,0.002641560817564839,0.80000000000000004,7.8189665389461164e-17,9.502448820552593e-17,1
1,2,polynomial,0.034858439182435162,0.002641560817564839,0.80000000000000004,-9.3355593944504769e-17,1.1672776813400981e-16,1
1,2,polynomial,0.027641560817564841,0.0098584391824351608,0.80000000000000004,8.5772629666982991e-17,-5.4940020960569807e-17,1
1,2,polynomial,0.034858439182435162,0.0098584391824351608,0.80000000000000004,-8.5772629666982991e-17,-5.5511151231257839e-17,1
1,2,center,0.03125,0.0062500000000000003,0.80000000000000004,-3.7914821387609018e-18,2.5325271036927022e-17,1
1,3,polynomial,0.027641560817564838,0.015141560817564839,0.80000000000000004,4.2851125496310449e-17,1.1102230246251563e-16,1
1,3,polynomial,0.034858439182435162,0.015141560817564841,0.80000000000000004,-7.3182982606397645e-17,1.3877787807814452e-16,1
