family,n,p,amplitude,basis,map,extra,field,derivative,method,error_l2,relative_l2,sampled_linf,truth_l2,face_rms,face_relative_l2,jump_rms,jump_mean_abs,input_error_l2,operator_error_l2,operator_relative_l2,inverse_residual,representation_residual,first_derivative_residual,geometry_residual,min_jacobian,elements
quad,4,2,0,gll,coupled,0,sine,x,recursive,0.01454940298798338,0.010256916298399197,0.052691549360263545,1.4184968039813401,0.02739790415935018,0.019322893869359932,0.011399555447198253,0.010069214295023218,0.00097693468996471128,7.438316273337151e-15,5.222396674963066e-15,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,sine,x,direct,0.014549402987989435,0.010256916298403466,0.052691549360281531,1.4184968039813401,0.02739790415936124,0.019322893869367731,0.011399555447204021,0.010069214295028075,0.00097693468996471128,0,0,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,sine,y,recursive,0.048509055485968892,0.022798338518078724,0.16603116680858498,2.1277452059720043,0.090662997494545025,0.042627870810263452,0.046027207330301398,0.031107493639955183,0.00097693468996471128,7.103707443822028e-15,3.3087014596283195e-15,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,sine,y,direct,0.04850905548597427,0.022798338518081249,0.16603116680862096,2.1277452059720043,0.090662997494555225,0.042627870810268247,0.046027207330304687,0.031107493639957212,0.00097693468996471128,0,0,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,sine,xx,recursive,0.40818384530256391,0.14475453376318126,1.0027871558750436,2.819834617203449,0.57663646342060149,0.20440579148862895,0.98984494476860319,0.64002363857453359,0.00097693468996471128,2.0244418895512355e-13,7.2123820553740691e-14,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,sine,xx,direct,0.40818384530273483,0.14475453376324185,1.0027871558752608,2.819834617203449,0.57663646342082919,0.20440579148870966,0.98984494476903129,0.64002363857482547,0.00097693468996471128,0,0,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,sine,xy,recursive,0.11191287046788709,0.026458495068025317,0.48414057066108729,4.2297519258051857,0.21740366996427365,0.051376759362933573,0.10102217513283879,0.080744425191719635,0.00097693468996471128,8.2827432142143351e-14,1.9327591884561973e-14,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,sine,xy,direct,0.1119128704679121,0.026458495068031228,0.48414057066176763,4.2297519258051857,0.2174036699643247,0.051376759362945633,0.10102217513285296,0.080744425191713737,0.00097693468996471128,0,0,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,sine,yy,recursive,1.3720382159595388,0.21625195992999138,3.3246409120466098,6.3446278887077714,1.9356737769555288,0.30495850065495772,3.3425937436586466,2.1613904970425124,0.00097693468996471128,1.7263023670300091e-13,2.7492290258388574e-14,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,sine,yy,direct,1.3720382159596849,0.21625195993001439,3.3246409120469504,6.3446278887077714,1.9356737769557328,0.30495850065498986,3.3425937436589983,2.1613904970427447,0.00097693468996471128,0,0,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,shortwave,x,recursive,0.87592910689392733,0.15490485849264168,3.2048574143737039,5.6546264295224535,1.6324238007025607,0.28852853734070882,2.0674463204843301,1.4237834909806122,0.018480670889567494,2.4266483517403574e-14,4.0828526013672395e-15,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,shortwave,x,direct,0.87592910689394399,0.15490485849264463,3.2048574143737163,5.6546264295224535,1.6324238007025904,0.2885285373407141,2.0674463204843625,1.4237834909806317,0.018480670889567494,0,0,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,shortwave,y,recursive,0.39115773255418118,0.092233085581503338,1.7005144463570705,4.2409698221418379,0.75344885327557054,0.17756132159885929,0.74832756121924249,0.60824240702269783,0.018480670889567494,1.9741247421583814e-14,4.5103780555383645e-15,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,shortwave,y,direct,0.39115773255419478,0.092233085581506544,1.7005144463571593,4.2409698221418379,0.75344885327559674,0.17756132159886545,0.74832756121925648,0.6082424070227056,0.018480670889567494,0,0,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,shortwave,xx,recursive,24.766714661237899,0.54705688562914512,60.583262199303292,45.272649539462122,34.502742161586895,0.76253154289255487,50.14286611915103,32.70114467194589,0.018480670889567494,6.7635285834450812e-13,1.6048236144142016e-14,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,shortwave,xx,direct,24.766714661238353,0.54705688562915511,60.583262199304116,45.272649539462122,34.502742161587527,0.76253154289256886,50.142866119151996,32.701144671946523,0.018480670889567494,0,0,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,shortwave,xy,recursive,6.480730354867644,0.19086521099142301,30.95709139236132,33.954487154596606,12.621661758214033,0.37192851394380239,14.056245326988208,11.782570925480718,0.018480670889567494,2.5691649313616279e-13,6.9724819987307809e-15,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,shortwave,xy,direct,6.4807303548677995,0.19086521099142759,30.957091392362031,33.954487154596606,12.621661758214362,0.3719285139438121,14.056245326988492,11.782570925481018,0.018480670889567494,0,0,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,shortwave,yy,recursive,10.707710677534427,0.42047307341271856,27.559727524564444,25.465865365947447,15.079918757346896,0.59248952383133491,23.539211521515217,15.788476991974509,0.018480670889567494,5.1088929855129358e-13,2.0889844048380646e-14,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
quad,4,2,0,gll,coupled,0,shortwave,yy,direct,10.707710677534759,0.4204730734127316,27.559727524565233,25.465865365947447,15.079918757347434,0.59248952383135611,23.53921152151608,15.788476991974978,0.018480670889567494,0,0,0,2.6645352591003757e-15,1.1267722748374134e-13,3.1086244689504383e-15,0.062499999999998328,16
